1760596594.301432 server started (2384452): version next-3.7, socket /tmp/smux-1000/default, protocol 8
1760596594.301445 on Linux 6.16.7-arch1-1 #1 SMP PREEMPT_DYNAMIC Thu, 11 Sep 2025 17:42:36 +0000
1760596594.301451 using libevent 2.1.12-stable poll
1760596594.301453 using ncurses 6.5 20240427
1760596594.304704 cmd_parse_build_commands 0:22: m
1760596594.304705 cmd_parse_build_commands 0:23 0:0: select-pane
1760596594.304706 cmd_parse_build_commands 0:23 0:1: -m
1760596594.304707 cmd_parse_build_commands 0:24: Rename
1760596594.304707 cmd_parse_build_commands 0:25: n
1760596594.304709 cmd_parse_build_commands 0:26 0:0: command-prompt
1760596594.304709 cmd_parse_build_commands 0:26 0:1: -FI
1760596594.304710 cmd_parse_build_commands 0:26 0:2: #W
1760596594.304711 cmd_parse_build_commands 0:26 0:3 0:0: rename-window
1760596594.304712 cmd_parse_build_commands 0:26 0:3 0:1: -t
1760596594.304713 cmd_parse_build_commands 0:26 0:3 0:2: #{window_id}
1760596594.304714 cmd_parse_build_commands 0:26 0:3 0:3: --
1760596594.304715 cmd_parse_build_commands 0:26 0:3 0:4: %%
1760596594.304716 cmd_parse_build_commands 0:27: 
1760596594.304717 cmd_parse_build_commands 0:28: New After
1760596594.304717 cmd_parse_build_commands 0:29: w
1760596594.304718 cmd_parse_build_commands 0:30 0:0: new-window
1760596594.304719 cmd_parse_build_commands 0:30 0:1: -a
1760596594.304720 cmd_parse_build_commands 0:31: New At End
1760596594.304721 cmd_parse_build_commands 0:32: W
1760596594.304722 cmd_parse_build_commands 0:33 0:0: new-window
1760596594.304723 cmd_parse_build_commands 0:0: swap-window
1760596594.304724 cmd_parse_build_commands 0:1: -t:-1
1760596594.304725 args_parse_flags: next -t:-1
1760596594.304726 args_parse_flag_argument: -t = :-1
1760596594.304727 args_parse: flags end at 2 of 2
1760596594.304728 cmd_parse_build_commands: swap-window -t :-1
1760596594.304729 cmd_parse_build_commands 0:0: swap-window
1760596594.304730 cmd_parse_build_commands 0:1: -t:+1
1760596594.304732 args_parse_flags: next -t:+1
1760596594.304733 args_parse_flag_argument: -t = :+1
1760596594.304734 args_parse: flags end at 2 of 2
1760596594.304735 cmd_parse_build_commands: swap-window -t :+1
1760596594.304736 cmd_parse_build_commands 0:0: swap-window
1760596594.304738 args_parse: flags end at 1 of 1
1760596594.304738 cmd_parse_build_commands: swap-window
1760596594.304740 cmd_parse_build_commands 0:0: kill-window
1760596594.304741 args_parse: flags end at 1 of 1
1760596594.304742 cmd_parse_build_commands: kill-window
1760596594.304743 cmd_parse_build_commands 0:0: respawn-window
1760596594.304744 cmd_parse_build_commands 0:1: -k
1760596594.304745 args_parse_flags: next -k
1760596594.304746 args_parse_flags: -k
1760596594.304747 args_parse: flags end at 2 of 2
1760596594.304748 cmd_parse_build_commands: respawn-window -k
1760596594.304749 cmd_parse_build_commands 0:0: select-pane
1760596594.304750 cmd_parse_build_commands 0:1: -m
1760596594.304751 args_parse_flags: next -m
1760596594.304752 args_parse_flags: -m
1760596594.304753 args_parse: flags end at 2 of 2
1760596594.304754 cmd_parse_build_commands: select-pane -m
1760596594.304756 cmd_parse_build_commands 0:0: command-prompt
1760596594.304757 cmd_parse_build_commands 0:1: -FI
1760596594.304758 cmd_parse_build_commands 0:2: #W
1760596594.304759 cmd_parse_build_commands 0:3 0:0: rename-window
1760596594.304760 cmd_parse_build_commands 0:3 0:1: -t
1760596594.304760 cmd_parse_build_commands 0:3 0:2: #{window_id}
1760596594.304762 cmd_parse_build_commands 0:3 0:3: --
1760596594.304763 cmd_parse_build_commands 0:3 0:4: %%
1760596594.304764 cmd_parse_build_commands 0:0: rename-window
1760596594.304765 cmd_parse_build_commands 0:1: -t
1760596594.304766 cmd_parse_build_commands 0:2: #{window_id}
1760596594.304767 cmd_parse_build_commands 0:3: --
1760596594.304768 cmd_parse_build_commands 0:4: %%
1760596594.304770 args_parse_flags: next -t
1760596594.304771 args_parse_flag_argument: -t = #{window_id}
1760596594.304771 args_parse_flags: next --
1760596594.304772 args_parse: flags end at 4 of 5
1760596594.304773 args_parse: 4 = %% (type STRING)
1760596594.304775 cmd_parse_build_commands: rename-window -t "#{window_id}" "%%"
1760596594.304776 args_parse_flags: next -FI
1760596594.304776 args_parse_flags: -F
1760596594.304777 args_parse_flag_argument: -I = #W
1760596594.304778 args_parse: flags end at 3 of 4
1760596594.304780 args_parse: 3 = rename-window -t "#{window_id}" "%%" (type COMMANDS)
1760596594.304782 cmd_parse_build_commands: command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" }
1760596594.304783 cmd_parse_build_commands 0:0: new-window
1760596594.304784 cmd_parse_build_commands 0:1: -a
1760596594.304786 args_parse_flags: next -a
1760596594.304786 args_parse_flags: -a
1760596594.304787 args_parse: flags end at 2 of 2
1760596594.304788 cmd_parse_build_commands: new-window -a
1760596594.304790 cmd_parse_build_commands 0:0: new-window
1760596594.304791 args_parse: flags end at 1 of 1
1760596594.304792 cmd_parse_build_commands: new-window
1760596594.304793 args_parse_flags: next -xW
1760596594.304794 args_parse_flag_argument: -x = W
1760596594.304795 args_parse_flags: next -yW
1760596594.304795 args_parse_flag_argument: -y = W
1760596594.304796 args_parse_flags: next -T
1760596594.304797 args_parse_flag_argument: -T = #[align=centre]#{window_index}:#{window_name}
1760596594.304799 args_parse_flags: next #{?#{>:#{session_windows},1},,-}Swap Left
1760596594.304799 args_parse: flags end at 5 of 34
1760596594.304800 args_parse: 5 = #{?#{>:#{session_windows},1},,-}Swap Left (type STRING)
1760596594.304802 args_parse: 6 = l (type STRING)
1760596594.304803 args_parse: 7 = swap-window -t :-1 (type COMMANDS)
1760596594.304804 args_parse: 8 = #{?#{>:#{session_windows},1},,-}Swap Right (type STRING)
1760596594.304805 args_parse: 9 = r (type STRING)
1760596594.304807 args_parse: 10 = swap-window -t :+1 (type COMMANDS)
1760596594.304808 args_parse: 11 = #{?pane_marked_set,,-}Swap Marked (type STRING)
1760596594.304809 args_parse: 12 = s (type STRING)
1760596594.304810 args_parse: 13 = swap-window (type COMMANDS)
1760596594.304811 args_parse: 14 =  (type STRING)
1760596594.304812 args_parse: 15 = Kill (type STRING)
1760596594.304813 args_parse: 16 = X (type STRING)
1760596594.304814 args_parse: 17 = kill-window (type COMMANDS)
1760596594.304815 args_parse: 18 = Respawn (type STRING)
1760596594.304816 args_parse: 19 = R (type STRING)
1760596594.304817 args_parse: 20 = respawn-window -k (type COMMANDS)
1760596594.304818 args_parse: 21 = #{?pane_marked,Unmark,Mark} (type STRING)
1760596594.304819 args_parse: 22 = m (type STRING)
1760596594.304820 args_parse: 23 = select-pane -m (type COMMANDS)
1760596594.304821 args_parse: 24 = Rename (type STRING)
1760596594.304822 args_parse: 25 = n (type STRING)
1760596594.304824 args_parse: 26 = command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } (type COMMANDS)
1760596594.304825 args_parse: 27 =  (type STRING)
1760596594.304826 args_parse: 28 = New After (type STRING)
1760596594.304826 args_parse: 29 = w (type STRING)
1760596594.304828 args_parse: 30 = new-window -a (type COMMANDS)
1760596594.304829 args_parse: 31 = New At End (type STRING)
1760596594.304831 args_parse: 32 = W (type STRING)
1760596594.304832 args_parse: 33 = new-window (type COMMANDS)
1760596594.304845 cmd_parse_build_commands: display-menu -T "#[align=centre]#{window_index}:#{window_name}" -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1760596594.304846 args_parse_flags: next -N
1760596594.304848 args_parse_flag_argument: -N = Display window menu
1760596594.304849 args_parse_flags: next <
1760596594.304849 args_parse: flags end at 3 of 5
1760596594.304850 args_parse: 3 = < (type STRING)
1760596594.304861 args_parse: 4 = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } (type COMMANDS)
1760596594.304873 cmd_parse_build_commands: bind-key -N "Display window menu" < { display-menu -T "#[align=centre]#{window_index}:#{window_name}" -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } }
1760596594.304875 cmdq_get_command: [bind-key/0x56298d4eb190] group 710
1760596594.304876 cmdq_append <global>: [bind-key/0x56298d4eb190]
1760596594.304877 yylex_token: end at WS
1760596594.304878 yylex_token: bind
1760596594.304879 yylex_token: end at WS
1760596594.304880 yylex_token: -N
1760596594.304880 yylex_token: end at WS
1760596594.304881 yylex_token: Display pane menu
1760596594.304882 yylex_token: end at WS
1760596594.304883 yylex_token: >
1760596594.304884 yylex_token: end at WS
1760596594.304884 yylex_token: display-menu
1760596594.304885 yylex_token: end at WS
1760596594.304886 yylex_token: -xP
1760596594.304887 yylex_token: end at WS
1760596594.304888 yylex_token: -yP
1760596594.304888 yylex_token: end at WS
1760596594.304889 yylex_token: -T
1760596594.304890 yylex_token: end at WS
1760596594.304891 yylex_token: #[align=centre]#{pane_index} (#{pane_id})
1760596594.304892 yylex_token: end at WS
1760596594.304893 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1760596594.304894 yylex_token: end at WS
1760596594.304895 yylex_token: <
1760596594.304896 yylex_token: end at WS
1760596594.304897 yylex_token: send
1760596594.304897 yylex_token: end at WS
1760596594.304898 yylex_token: -X
1760596594.304899 yylex_token: end at }
1760596594.304900 yylex_token: history-top
1760596594.304901 yylex_token: end at WS
1760596594.304902 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1760596594.304903 yylex_token: end at WS
1760596594.304904 yylex_token: >
1760596594.304904 yylex_token: end at WS
1760596594.304905 yylex_token: send
1760596594.304906 yylex_token: end at WS
1760596594.304907 yylex_token: -X
1760596594.304908 yylex_token: end at }
1760596594.304908 yylex_token: history-bottom
1760596594.304909 yylex_token: end at WS
1760596594.304910 yylex_token: 
1760596594.304911 yylex_token: end at WS
1760596594.304912 yylex_token: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1760596594.304913 yylex_token: end at WS
1760596594.304914 yylex_token: C-r
1760596594.304915 yylex_token: end at WS
1760596594.304915 yylex_token: if
1760596594.304916 yylex_token: end at WS
1760596594.304917 yylex_token: -F
1760596594.304918 yylex_token: end at WS
1760596594.304919 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1760596594.304920 yylex_token: end at ;
1760596594.304921 yylex_token: copy-mode -t=
1760596594.304923 yylex_token: end at WS
1760596594.304924 yylex_token: send
1760596594.304925 yylex_token: end at WS
1760596594.304925 yylex_token: -Xt=
1760596594.304926 yylex_token: end at WS
1760596594.304927 yylex_token: search-backward
1760596594.304928 yylex_token: end at WS
1760596594.304929 yylex_token: --
1760596594.304929 yylex_token: end at }
1760596594.304930 yylex_token: #{q:mouse_word}
1760596594.304932 yylex_token: end at WS
1760596594.304933 yylex_token: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1760596594.304933 yylex_token: end at WS
1760596594.304934 yylex_token: C-y
1760596594.304935 yylex_token: end at WS
1760596594.304936 yylex_token: copy-mode
1760596594.304937 yylex_token: end at ;
1760596594.304937 yylex_token: -q
1760596594.304938 yylex_token: end at WS
1760596594.304939 yylex_token: send-keys
1760596594.304940 yylex_token: end at WS
1760596594.304941 yylex_token: -l
1760596594.304942 yylex_token: end at WS
1760596594.304942 yylex_token: --
1760596594.304943 yylex_token: end at }
1760596594.304944 yylex_token: #{q:mouse_word}
1760596594.304945 yylex_token: end at WS
1760596594.304946 yylex_token: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1760596594.304947 yylex_token: end at WS
1760596594.304948 yylex_token: c
1760596594.304949 yylex_token: end at WS
1760596594.304949 yylex_token: copy-mode
1760596594.304950 yylex_token: end at ;
1760596594.304951 yylex_token: -q
1760596594.304952 yylex_token: end at WS
1760596594.304953 yylex_token: set-buffer
1760596594.304953 yylex_token: end at WS
1760596594.304954 yylex_token: --
1760596594.304955 yylex_token: end at }
1760596594.304956 yylex_token: #{q:mouse_word}
1760596594.304957 yylex_token: end at WS
1760596594.304958 yylex_token: #{?mouse_line,Copy Line,}
1760596594.304959 yylex_token: end at WS
1760596594.304959 yylex_token: l
1760596594.304960 yylex_token: end at WS
1760596594.304961 yylex_token: copy-mode
1760596594.304962 yylex_token: end at ;
1760596594.304963 yylex_token: -q
1760596594.304963 yylex_token: end at WS
1760596594.304964 yylex_token: set-buffer
1760596594.304965 yylex_token: end at WS
1760596594.304966 yylex_token: --
1760596594.304967 yylex_token: end at }
1760596594.304967 yylex_token: #{q:mouse_line}
1760596594.304968 yylex_token: end at WS
1760596594.304969 yylex_token: 
1760596594.304970 yylex_token: end at WS
1760596594.304971 yylex_token: #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}
1760596594.304972 yylex_token: end at WS
1760596594.304973 yylex_token: C-h
1760596594.304974 yylex_token: end at WS
1760596594.304974 yylex_token: copy-mode
1760596594.304975 yylex_token: end at ;
1760596594.304976 yylex_token: -q
1760596594.304977 yylex_token: end at WS
1760596594.304978 yylex_token: send-keys
1760596594.304978 yylex_token: end at WS
1760596594.304979 yylex_token: -l
1760596594.304980 yylex_token: end at WS
1760596594.304981 yylex_token: --
1760596594.304982 yylex_token: end at }
1760596594.304982 yylex_token: #{q:mouse_hyperlink}
1760596594.304984 yylex_token: end at WS
1760596594.304986 yylex_token: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1760596594.304987 yylex_token: end at WS
1760596594.304988 yylex_token: h
1760596594.304988 yylex_token: end at WS
1760596594.304989 yylex_token: copy-mode
1760596594.304990 yylex_token: end at ;
1760596594.304991 yylex_token: -q
1760596594.304992 yylex_token: end at WS
1760596594.304992 yylex_token: set-buffer
1760596594.304993 yylex_token: end at WS
1760596594.304994 yylex_token: --
1760596594.304995 yylex_token: end at }
1760596594.304996 yylex_token: #{q:mouse_hyperlink}
1760596594.304996 yylex_token: end at WS
1760596594.304997 yylex_token: 
1760596594.304998 yylex_token: end at WS
1760596594.304999 yylex_token: Horizontal Split
1760596594.305000 yylex_token: end at WS
1760596594.305001 yylex_token: h
1760596594.305001 yylex_token: end at WS
1760596594.305002 yylex_token: split-window
1760596594.305003 yylex_token: end at }
1760596594.305004 yylex_token: -h
1760596594.305005 yylex_token: end at WS
1760596594.305006 yylex_token: Vertical Split
1760596594.305007 yylex_token: end at WS
1760596594.305008 yylex_token: v
1760596594.305009 yylex_token: end at WS
1760596594.305010 yylex_token: split-window
1760596594.305010 yylex_token: end at }
1760596594.305011 yylex_token: -v
1760596594.305012 yylex_token: end at WS
1760596594.305013 yylex_token: 
1760596594.305014 yylex_token: end at WS
1760596594.305015 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Up
1760596594.305016 yylex_token: end at WS
1760596594.305017 yylex_token: u
1760596594.305017 yylex_token: end at WS
1760596594.305018 yylex_token: swap-pane
1760596594.305019 yylex_token: end at }
1760596594.305020 yylex_token: -U
1760596594.305021 yylex_token: end at WS
1760596594.305022 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Down
1760596594.305023 yylex_token: end at WS
1760596594.305024 yylex_token: d
1760596594.305024 yylex_token: end at WS
1760596594.305025 yylex_token: swap-pane
1760596594.305026 yylex_token: end at }
1760596594.305027 yylex_token: -D
1760596594.305028 yylex_token: end at WS
1760596594.305029 yylex_token: #{?pane_marked_set,,-}Swap Marked
1760596594.305030 yylex_token: end at WS
1760596594.305030 yylex_token: s
1760596594.305031 yylex_token: end at }
1760596594.305032 yylex_token: swap-pane
1760596594.305033 yylex_token: end at WS
1760596594.305034 yylex_token: 
1760596594.305034 yylex_token: end at WS
1760596594.305035 yylex_token: Kill
1760596594.305036 yylex_token: end at WS
1760596594.305037 yylex_token: X
1760596594.305038 yylex_token: end at }
1760596594.305038 yylex_token: kill-pane
1760596594.305039 yylex_token: end at WS
1760596594.305040 yylex_token: Respawn
1760596594.305041 yylex_token: end at WS
1760596594.305042 yylex_token: R
1760596594.305043 yylex_token: end at WS
1760596594.305043 yylex_token: respawn-pane
1760596594.305044 yylex_token: end at }
1760596594.305045 yylex_token: -k
1760596594.305046 yylex_token: end at WS
1760596594.305047 yylex_token: #{?pane_marked,Unmark,Mark}
1760596594.305048 yylex_token: end at WS
1760596594.305048 yylex_token: m
1760596594.305049 yylex_token: end at WS
1760596594.305050 yylex_token: select-pane
1760596594.305051 yylex_token: end at }
1760596594.305052 yylex_token: -m
1760596594.305053 yylex_token: end at WS
1760596594.305054 yylex_token: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1760596594.305055 yylex_token: end at WS
1760596594.305056 yylex_token: z
1760596594.305057 yylex_token: end at WS
1760596594.305057 yylex_token: resize-pane
1760596594.305058 yylex_token: end at }
1760596594.305059 yylex_token: -Z
1760596594.305060 cmd_parse_build_commands 0:0: bind
1760596594.305061 cmd_parse_build_commands 0:1: -N
1760596594.305062 cmd_parse_build_commands 0:2: Display pane menu
1760596594.305063 cmd_parse_build_commands 0:3: >
1760596594.305064 cmd_parse_build_commands 0:4 0:0: display-menu
1760596594.305065 cmd_parse_build_commands 0:4 0:1: -xP
1760596594.305066 cmd_parse_build_commands 0:4 0:2: -yP
1760596594.305067 cmd_parse_build_commands 0:4 0:3: -T
1760596594.305068 cmd_parse_build_commands 0:4 0:4: #[align=centre]#{pane_index} (#{pane_id})
1760596594.305069 cmd_parse_build_commands 0:4 0:5: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1760596594.305070 cmd_parse_build_commands 0:4 0:6: <
1760596594.305071 cmd_parse_build_commands 0:4 0:7 0:0: send
1760596594.305072 cmd_parse_build_commands 0:4 0:7 0:1: -X
1760596594.305073 cmd_parse_build_commands 0:4 0:7 0:2: history-top
1760596594.305074 cmd_parse_build_commands 0:4 0:8: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1760596594.305075 cmd_parse_build_commands 0:4 0:9: >
1760596594.305076 cmd_parse_build_commands 0:4 0:10 0:0: send
1760596594.305076 cmd_parse_build_commands 0:4 0:10 0:1: -X
1760596594.305077 cmd_parse_build_commands 0:4 0:10 0:2: history-bottom
1760596594.305078 cmd_parse_build_commands 0:4 0:11: 
1760596594.305079 cmd_parse_build_commands 0:4 0:12: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1760596594.305080 cmd_parse_build_commands 0:4 0:13: C-r
1760596594.305082 cmd_parse_build_commands 0:4 0:14 0:0: if
1760596594.305083 cmd_parse_build_commands 0:4 0:14 0:1: -F
1760596594.305085 cmd_parse_build_commands 0:4 0:14 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1760596594.305085 cmd_parse_build_commands 0:4 0:14 0:3: copy-mode -t=
1760596594.305086 cmd_parse_build_commands 0:4 0:14 1:0: send
1760596594.305087 cmd_parse_build_commands 0:4 0:14 1:1: -Xt=
1760596594.305088 cmd_parse_build_commands 0:4 0:14 1:2: search-backward
1760596594.305089 cmd_parse_build_commands 0:4 0:14 1:3: --
1760596594.305090 cmd_parse_build_commands 0:4 0:14 1:4: #{q:mouse_word}
1760596594.305091 cmd_parse_build_commands 0:4 0:15: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1760596594.305092 cmd_parse_build_commands 0:4 0:16: C-y
1760596594.305093 cmd_parse_build_commands 0:4 0:17 0:0: copy-mode
1760596594.305094 cmd_parse_build_commands 0:4 0:17 0:1: -q
1760596594.305095 cmd_parse_build_commands 0:4 0:17 1:0: send-keys
1760596594.305096 cmd_parse_build_commands 0:4 0:17 1:1: -l
1760596594.305096 cmd_parse_build_commands 0:4 0:17 1:2: --
1760596594.305097 cmd_parse_build_commands 0:4 0:17 1:3: #{q:mouse_word}
1760596594.305098 cmd_parse_build_commands 0:4 0:18: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1760596594.305099 cmd_parse_build_commands 0:4 0:19: c
1760596594.305100 cmd_parse_build_commands 0:4 0:20 0:0: copy-mode
1760596594.305101 cmd_parse_build_commands 0:4 0:20 0:1: -q
1760596594.305102 cmd_parse_build_commands 0:4 0:20 1:0: set-buffer
1760596594.305103 cmd_parse_build_commands 0:4 0:20 1:1: --
1760596594.305104 cmd_parse_build_commands 0:4 0:20 1:2: #{q:mouse_word}
1760596594.305105 cmd_parse_build_commands 0:4 0:21: #{?mouse_line,Copy Line,}
1760596594.305106 cmd_parse_build_commands 0:4 0:22: l
1760596594.305107 cmd_parse_build_commands 0:4 0:23 0:0: copy-mode
1760596594.305108 cmd_parse_build_commands 0:4 0:23 0:1: -q
1760596594.305108 cmd_parse_build_commands 0:4 0:23 1:0: set-buffer
1760596594.305109 cmd_parse_build_commands 0:4 0:23 1:1: --
1760596594.305110 cmd_parse_build_commands 0:4 0:23 1:2: #{q:mouse_line}
1760596594.305111 cmd_parse_build_commands 0:4 0:24: 
1760596594.305112 cmd_parse_build_commands 0:4 0:25: #{?mouse_hyperlink,Type #[underscore]#{=/9/...:mouse_hyperlink},}
1760596594.305113 cmd_parse_build_commands 0:4 0:26: C-h
1760596594.305114 cmd_parse_build_commands 0:4 0:27 0:0: copy-mode
1760596594.305115 cmd_parse_build_commands 0:4 0:27 0:1: -q
1760596594.305116 cmd_parse_build_commands 0:4 0:27 1:0: send-keys
1760596594.305116 cmd_parse_build_commands 0:4 0:27 1:1: -l
1760596594.305117 cmd_parse_build_commands 0:4 0:27 1:2: --
1760596594.305118 cmd_parse_build_commands 0:4 0:27 1:3: #{q:mouse_hyperlink}
1760596594.305119 cmd_parse_build_commands 0:4 0:28: #{?mouse_hyperlink,Copy #[underscore]#{=/9/...:mouse_hyperlink},}
1760596594.305120 cmd_parse_build_commands 0:4 0:29: h
1760596594.305121 cmd_parse_build_commands 0:4 0:30 0:0: copy-mode
1760596594.305122 cmd_parse_build_commands 0:4 0:30 0:1: -q
1760596594.305123 cmd_parse_build_commands 0:4 0:30 1:0: set-buffer
1760596594.305124 cmd_parse_build_commands 0:4 0:30 1:1: --
1760596594.305125 cmd_parse_build_commands 0:4 0:30 1:2: #{q:mouse_hyperlink}
1760596594.305126 cmd_parse_build_commands 0:4 0:31: 
1760596594.305127 cmd_parse_build_commands 0:4 0:32: Horizontal Split
1760596594.305128 cmd_parse_build_commands 0:4 0:33: h
1760596594.305129 cmd_parse_build_commands 0:4 0:34 0:0: split-window
1760596594.305129 cmd_parse_build_commands 0:4 0:34 0:1: -h
1760596594.305130 cmd_parse_build_commands 0:4 0:35: Vertical Split
1760596594.305131 cmd_parse_build_commands 0:4 0:36: v
1760596594.305132 cmd_parse_build_commands 0:4 0:37 0:0: split-window
1760596594.305133 cmd_parse_build_commands 0:4 0:37 0:1: -v
1760596594.305134 cmd_parse_build_commands 0:4 0:38: 
1760596594.305136 cmd_parse_build_commands 0:4 0:39: #{?#{>:#{window_panes},1},,-}Swap Up
1760596594.305136 cmd_parse_build_commands 0:4 0:40: u
1760596594.305137 cmd_parse_build_commands 0:4 0:41 0:0: swap-pane
1760596594.305139 cmd_parse_build_commands 0:4 0:41 0:1: -U
1760596594.305140 cmd_parse_build_commands 0:4 0:42: #{?#{>:#{window_panes},1},,-}Swap Down
1760596594.305141 cmd_parse_build_commands 0:4 0:43: d
1760596594.305142 cmd_parse_build_commands 0:4 0:44 0:0: swap-pane
1760596594.305143 cmd_parse_build_commands 0:4 0:44 0:1: -D
1760596594.305144 cmd_parse_build_commands 0:4 0:45: #{?pane_marked_set,,-}Swap Marked
1760596594.305145 cmd_parse_build_commands 0:4 0:46: s
1760596594.305146 cmd_parse_build_commands 0:4 0:47 0:0: swap-pane
1760596594.305147 cmd_parse_build_commands 0:4 0:48: 
1760596594.305148 cmd_parse_build_commands 0:4 0:49: Kill
1760596594.305148 cmd_parse_build_commands 0:4 0:50: X
1760596594.305149 cmd_parse_build_commands 0:4 0:51 0:0: kill-pane
1760596594.305150 cmd_parse_build_commands 0:4 0:52: Respawn
1760596594.305151 cmd_parse_build_commands 0:4 0:53: R
1760596594.305152 cmd_parse_build_commands 0:4 0:54 0:0: respawn-pane
1760596594.305153 cmd_parse_build_commands 0:4 0:54 0:1: -k
1760596594.305154 cmd_parse_build_commands 0:4 0:55: #{?pane_marked,Unmark,Mark}
1760596594.305155 cmd_parse_build_commands 0:4 0:56: m
1760596594.305156 cmd_parse_build_commands 0:4 0:57 0:0: select-pane
1760596594.305157 cmd_parse_build_commands 0:4 0:57 0:1: -m
1760596594.305158 cmd_parse_build_commands 0:4 0:58: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1760596594.305159 cmd_parse_build_commands 0:4 0:59: z
1760596594.305160 cmd_parse_build_commands 0:4 0:60 0:0: resize-pane
1760596594.305160 cmd_parse_build_commands 0:4 0:60 0:1: -Z
1760596594.305162 cmd_parse_build_commands 0:0: display-menu
1760596594.305163 cmd_parse_build_commands 0:1: -xP
1760596594.305163 cmd_parse_build_commands 0:2: -yP
1760596594.305164 cmd_parse_build_commands 0:3: -T
1760596594.305165 cmd_parse_build_commands 0:4: #[align=centre]#{pane_index} (#{pane_id})
1760596594.305166 cmd_parse_build_commands 0:5: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1760596594.305167 cmd_parse_build_commands 0:6: <
1760596594.305168 cmd_parse_build_commands 0:7 0:0: send
1760596594.305169 cmd_parse_build_commands 0:7 0:1: -X
1760596594.305170 cmd_parse_build_commands 0:7 0:2: history-top
1760596594.305171 cmd_parse_build_commands 0:8: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1760596594.305172 cmd_parse_build_commands 0:9: >
1760596594.305173 cmd_parse_build_commands 0:10 0:0: send
1760596594.305174 cmd_parse_build_commands 0:10 0:1: -X
1760596594.305175 cmd_parse_build_commands 0:10 0:2: history-bottom
1760596594.305176 cmd_parse_build_commands 0:11: 
1760596594.305177 cmd_parse_build_commands 0:12: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1760596594.305178 cmd_parse_build_commands 0:13: C-r
1760596594.305179 cmd_parse_build_commands 0:14 0:0: if
1760596594.305179 cmd_parse_build_commands 0:14 0:1: -F
1760596594.305180 cmd_parse_build_commands 0:14 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1760596594.305181 cmd_parse_build_commands 0:14 0:3: copy-mode -t=
1760596594.305182 cmd_parse_build_commands 0:14 1:0: send
1760596594.305183 cmd_parse_build_commands 0:14 1:1: -Xt=
1760596594.305184 cmd_parse_build_commands 0:14 1:2: search-backward
